0.960000, 6.910023, 0.739073, 4.869076, 0.480668
0.970000, 6.958541, 0.798942, 4.900302, 0.519950
0.980000, 7.005732, 0.865902, 4.930615, 0.563911
0.990000, 7.050297, 0.940579, 4.959150, 0.612969
1.000000, 7.090536, 1.023391, 4.984774, 0.667406
1.010000, 7.124331, 1.114351, 5.006069, 0.727239
1.020000, 7.149207, 1.212816, 5.021375, 0.792049
1.030000, 7.162548, 1.317210, 5.028921, 0.860793
1.040000, 7.162001, 1.424801, 5.027099, 0.931651
1.050000, 7.146074, 1.531702, 5.014858, 1.002007
1.060000, 7.114782, 1.633231, 4.992152, 1.068681
1.070000, 7.070059, 1.724678, 4.960236, 1.128436
1.080000, 7.015680, 1.802270, 4.921639, 1.178637
1.090000, 6.956623, 1.863948, 4.879749, 1.217801
1.100000, 6.898167, 1.909647, 4.838186, 1.245809
1.110000, 6.845075, 1.941102, 4.800236, 1.263783
1.120000, 6.801052, 1.961412, 4.768476, 1.273780
1.130000, 6.768411, 1.974518, 4.744549, 1.278435
1.140000, 6.747931, 1.984605, 4.729073, 1.280562
1.150000, 6.738985, 1.995458, 4.721722, 1.282739
1.160000, 6.740015, 2.009977, 4.721522, 1.286966
1.170000, 6.749173, 2.030070, 4.727269, 1.294582
1.180000, 6.764833, 2.056987, 4.737884, 1.306450
1.190000, 6.785666, 2.091849, 4.752504, 1.323303
1.200000, 6.810304, 2.136017, 4.770289, 1.346002
1.210000, 6.836811, 2.191020, 4.790105, 1.375536
1.220000, 6.862365, 2.258068, 4.810298, 1.412752
1.230000, 6.883387, 2.337380, 4.828734, 1.457957
1.240000, 6.896124, 2.427692, 4.843115, 1.510607
1.250000, 6.897529, 2.526198, 4.851493, 1.569231
1.260000, 6.886105, 2.629094, 4.852771, 1.631714
1.270000, 6.862279, 2.732639, 4.846976, 1.695894
1.280000, 6.827989, 2.834337, 4.835075, 1.760271
1.290000, 6.785487, 2.933604, 4.818305, 1.824463
1.300000, 6.735926, 3.031424, 4.797324, 1.889091
1.310000, 6.678534, 3.129077, 4.771628, 1.955074
1.320000, 6.610901, 3.226595, 4.739616, 2.022695
1.330000, 6.530267, 3.321808, 4.699260, 2.090932
1.340000, 6.435145, 3.410506, 4.649079, 2.157403
1.350000, 6.326411, 3.487652, 4.588881, 2.218951
1.360000, 6.207302, 3.548946, 4.519945, 2.272542
1.370000, 6.082442, 3.591890, 4.444591, 2.315967
1.380000, 5.956629, 3.615871, 4.365534, 2.348039
1.390000, 5.834133, 3.621581, 4.285454, 2.368377
1.400000, 5.718653, 3.610439, 4.206905, 2.377146
1.410000, 5.613521, 3.584426, 4.132371, 2.375004
1.420000, 5.521725, 3.546206, 4.064215, 2.363194
1.430000, 5.445678, 3.499216, 4.004477, 2.343591
1.440000, 5.386889, 3.447548, 3.954633, 2.318600
1.450000, 5.345716, 3.395642, 3.915430, 2.290942
1.460000, 5.321292, 3.347882, 3.886848, 2.263392
1.470000, 5.311635, 3.308238, 3.868162, 2.238565
1.480000, 5.313829, 3.280021, 3.858046, 2.218789
1.490000, 5.324183, 3.265713, 3.854617, 2.206015
1.500000, 5.338369, 3.266749, 3.855464, 2.201669
1.510000, 5.351673, 3.283218, 3.857736, 2.206415
1.520000, 5.359497, 3.313604, 3.858411, 2.219913
1.530000, 5.358090, 3.354796, 3.854737, 2.240712
1.540000, 5.345285, 3.402573, 3.844734, 2.266397
1.550000, 5.320880, 3.452494, 3.827582, 2.294001
1.560000, 5.286443, 3.500889, 3.803771, 2.320559
1.570000, 5.244601, 3.545543, 3.774984, 2.343688
1.580000, 5.198146, 3.585870, 3.743733, 2.362060
1.590000, 5.149281, 3.622627, 3.712807, 2.375695
1.600000, 5.099123, 3.657389, 3.684589, 2.385962
1.610000, 5.047488, 3.691888, 3.660440, 2.395222
1.620000, 4.992985, 3.727297, 3.640331, 2.406173
1.630000, 4.933488, 3.763608, 3.622906, 2.421100
1.640000, 4.866933, 3.799317, 3.605921, 2.441298
1.650000, 4.792226, 3.831642, 3.586894, 2.466837
1.660000, 4.709883, 3.857270, 3.563730, 2.496710
1.670000, 4.622129, 3.873360, 3.535127, 2.529262
1.680000, 4.532360, 3.878438, 3.500669, 2.562709
1.690000, 4.444212, 3.872791, 3.460629, 2.595580
1.700000, 4.360591, 3.858248, 3.415595, 2.626916
1.710000, 4.283082, 3.837479, 3.366113, 2.656218
1.720000, 4.211880, 3.813190, 3.312488, 2.683209
1.730000, 4.146121, 3.787527, 3.254778, 2.707594
1.740000, 4.084338, 3.761813, 3.192910, 2.728894
1.750000, 4.024878, 3.736485, 3.126828, 2.746382
1.760000, 3.966246, 3.711158, 3.056659, 2.759073
1.770000, 3.907433, 3.684764, 2.982889, 2.765803
1.780000, 3.848191, 3.655842, 2.906506, 2.765413
1.790000, 3.789164, 3.622978, 2.829040, 2.757046
1.800000, 3.731740, 3.585292, 2.752384, 2.740462
1.810000, 3.677614, 3.542765, 2.678414, 2.716215
1.820000, 3.628236, 3.496215, 2.608538, 2.685537
1.830000, 3.584432, 3.446929, 2.543417, 2.649949
1.840000, 3.546376, 3.396201, 2.482986, 2.610798
1.850000, 3.513825, 3.345029, 2.426749, 2.568933
1.860000, 3.486429, 3.294058, 2.374153, 2.524631
1.870000, 3.463936, 3.243703, 2.324900, 2.477726
1.880000, 3.446271, 3.194331, 2.279133, 2.427848
1.890000, 3.433498, 3.146445, 2.237479, 2.374730
1.900000, 3.425651, 3.100822, 2.200921, 2.318492
1.910000, 3.422484, 3.058517, 2.170517, 2.259824
1.920000, 3.423229, 3.020659, 2.147037, 2.199968
1.930000, 3.426531, 2.988088, 2.130686, 2.140468
1.940000, 3.430648, 2.960987, 2.121033, 2.082814
1.950000, 3.433873, 2.938689, 2.117170, 2.028112
1.960000, 3.435023, 2.919763, 2.118015, 1.976948
1.970000, 3.433813, 2.902395, 2.122619, 1.929439
1.980000, 3.430960, 2.884933, 2.130352, 1.885452
1.990000, 3.427953, 2.866415, 2.140916, 1.844859
2.000000, 3.426546, 2.846863, 2.154216, 1.807720
2.010000, 3.428205, 2.827221, 2.170160, 1.774340
2.020000, 3.433757, 2.809013, 2.188506, 1.745187
2.030000, 3.443325, 2.793954, 2.208811, 1.720773
2.040000, 3.456432, 2.783726, 2.230449, 1.701566
2.050000, 3.472079, 2.779887, 2.252633, 1.687958
2.060000, 3.488709, 2.783778, 2.274401, 1.680224
2.070000, 3.504187, 2.796294, 2.294608, 1.678437
