0.0 -0.011013706655006672
0.15707963267948966 -0.011024390577006216
0.3141592653589793 -0.011043800033007756
0.47123889803846897 -0.011069752277620637
0.6283185307179586 -0.011100593717969787
0.7853981633974483 -0.011134694414323576
0.9424777960769379 -0.011169746559403393
1.0995574287564276 -0.011202571752477297
1.2566370614359172 -0.011229609815018193
1.413716694115407 -0.011247689718715037
1.5707963267948966 -0.011254620880549737
1.727875959474386 -0.01124943953334423
1.8849555921538759 -0.011232400642313678
2.0420352248333655 -0.011204869885062863
2.199114857512855 -0.011169246048496007
2.356194490192345 -0.011128984835551137
2.5132741228718345 -0.011088594428514398
2.670353755551324 -0.01105320608738225
2.827433388230814 -0.011027463697843132
2.9845130209103035 -0.01101418345416505
3.141592653589793 -0.011013706655006672
