  0.26374666E+01  0.49551124E+01
  0.26599056E+01  0.50595359E+01
  0.26823445E+01  0.51186690E+01
  0.27049503E+01  0.51242617E+01
  0.27275561E+01  0.50172772E+01
  0.27501619E+01  0.48646594E+01
  0.27727677E+01  0.46942689E+01
  0.27953735E+01  0.45284460E+01
  0.28179793E+01  0.43851325E+01
  0.28405851E+01  0.42762585E+01
  0.28631909E+01  0.42084879E+01
  0.28857967E+01  0.41841943E+01
  0.29084026E+01  0.42021776E+01
  0.29310084E+01  0.42581795E+01
  0.29536142E+01  0.43453220E+01
  0.29762200E+01  0.44545738E+01
  0.29988258E+01  0.45752423E+01
  0.30214316E+01  0.46953753E+01
  0.30440374E+01  0.48020695E+01
  0.30666432E+01  0.48819681E+01
  0.30892490E+01  0.49225719E+01
  0.31118548E+01  0.49187004E+01
  0.31344606E+01  0.48830186E+01
  0.31570664E+01  0.48374655E+01
  0.31796722E+01  0.47990318E+01
  0.32022780E+01  0.47790767E+01
  0.32248838E+01  0.47852948E+01
  0.32474896E+01  0.48214303E+01
  0.32700955E+01  0.48864646E+01
  0.32927013E+01  0.49749900E+01
  0.33153071E+01  0.50796345E+01
  0.33379129E+01  0.51946862E+01
  0.33605187E+01  0.53169421E+01
  0.33831245E+01  0.54428820E+01
  0.34057303E+01  0.55660184E+01
  0.34283361E+01  0.56162796E+01
  0.34509419E+01  0.55378243E+01
  0.34735477E+01  0.54625179E+01
  0.34961535E+01  0.53937417E+01
  0.35187593E+01  0.53286470E+01
  0.35413651E+01  0.52587008E+01
  0.35639709E+01  0.51747686E+01
  0.35865767E+01  0.50716421E+01
  0.36091826E+01  0.49526378E+01
  0.36317884E+01  0.48265676E+01
  0.36543942E+01  0.47014785E+01
  0.36770000E+01  0.45833425E+01
  0.36996058E+01  0.44767817E+01
  0.37222116E+01  0.43856659E+01
  0.37448174E+01  0.43133711E+01
  0.37674232E+01  0.42628200E+01
  0.37900290E+01  0.42363949E+01
  0.38126348E+01  0.42357723E+01
  0.38352406E+01  0.42616960E+01
  0.38578464E+01  0.43136602E+01
  0.38804522E+01  0.43893526E+01
  0.39030580E+01  0.44833504E+01
  0.39256638E+01  0.45841989E+01
  0.39482696E+01  0.46755719E+01
  0.39708755E+01  0.47563971E+01
  0.39934813E+01  0.48397310E+01
  0.40160871E+01  0.49329509E+01
  0.40386929E+01  0.50376287E+01
  0.40612987E+01  0.51525665E+01
  0.40839045E+01  0.52749354E+01
  0.41065103E+01  0.54005876E+01
  0.41291161E+01  0.55239191E+01
  0.41517219E+01  0.56367644E+01
  0.41743277E+01  0.56891825E+01
  0.41969335E+01  0.56526393E+01
  0.42195393E+01  0.55713452E+01
  0.42421451E+01  0.54671675E+01
  0.42647509E+01  0.53636312E+01
  0.42873567E+01  0.52712359E+01
  0.43099625E+01  0.51946163E+01
  0.43325684E+01  0.51358048E+01
  0.43551742E+01  0.50951999E+01
  0.43777800E+01  0.50716458E+01
  0.44003858E+01  0.50616169E+01
  0.44229916E+01  0.50569873E+01
  0.44455974E+01  0.50450482E+01
  0.44682032E+01  0.50160026E+01
  0.44908090E+01  0.49581315E+01
  0.45134148E+01  0.48800615E+01
  0.45360206E+01  0.48039569E+01
  0.45586264E+01  0.47405110E+01
  0.45812322E+01  0.46955546E+01
  0.46038380E+01  0.46726480E+01
  0.46264438E+01  0.46733978E+01
  0.46490496E+01  0.46972389E+01
  0.46716554E+01  0.47408094E+01
  0.46942613E+01  0.47965706E+01
  0.47168671E+01  0.48510706E+01
  0.47394729E+01  0.48905594E+01
  0.47620787E+01  0.49176722E+01
  0.47846845E+01  0.49455358E+01
  0.48072903E+01  0.49828128E+01
  0.48298961E+01  0.50332914E+01
  0.48525019E+01  0.50983184E+01
  0.48751077E+01  0.51779606E+01
  0.48977135E+01  0.52694810E+01
  
  0.00000000E+00  0.52705380E+01
  0.22560046E-01  0.52395748E+01
  0.45120092E-01  0.52092475E+01
  0.67680139E-01  0.51847315E+01
  0.90240185E-01  0.51586738E+01
  0.11280023E+00  0.51111595E+01
  0.13536028E+00  0.50499933E+01
  0.15792032E+00  0.50062851E+01
  0.18048037E+00  0.49916734E+01
  0.20304042E+00  0.49869079E+01
  0.22560046E+00  0.49814282E+01
  0.24816051E+00  0.49740039E+01
  0.27072055E+00  0.49679423E+01
  0.29328060E+00  0.49673612E+01
  0.31584065E+00  0.49753677E+01
  0.33840069E+00  0.49935142E+01
  0.36096074E+00  0.50218054E+01
  0.38352079E+00  0.50593717E+01
  0.40608083E+00  0.51075222E+01
  0.42864088E+00  0.51726592E+01
  0.45120092E+00  0.52336127E+01
  0.47376097E+00  0.52407186E+01
  0.49632102E+00  0.52435757E+01
  0.51888106E+00  0.52418891E+01
  0.54144111E+00  0.52409575E+01
  0.56400116E+00  0.52584041E+01
  0.58656120E+00  0.53049606E+01
  0.60912125E+00  0.53681767E+01
  0.63168129E+00  0.54190333E+01
  0.65424134E+00  0.54295740E+01
  0.67680139E+00  0.54151848E+01
  0.69936143E+00  0.53892917E+01
  0.72192148E+00  0.53628614E+01
  0.74448153E+00  0.53488725E+01
  0.76704157E+00  0.53331724E+01
  0.78960162E+00  0.53129721E+01
  0.81216166E+00  0.52971485E+01
  0.83472171E+00  0.52889985E+01
  0.85728176E+00  0.52845558E+01
  0.87984180E+00  0.52709710E+01
  0.90240185E+00  0.52535637E+01
  0.92496190E+00  0.52477511E+01
  0.94752194E+00  0.52565254E+01
  0.97008199E+00  0.52788241E+01
  0.99264203E+00  0.53139503E+01
  0.10152021E+01  0.53615513E+01
  0.10377621E+01  0.54204248E+01
  0.10603222E+01  0.54871186E+01
  0.10828822E+01  0.55541842E+01
  0.11054423E+01  0.56083330E+01
  0.11280023E+01  0.56229769E+01
  0.11505624E+01  0.56406621E+01
  0.11731224E+01  0.56326045E+01
  0.11956825E+01  0.55812270E+01
  0.12182425E+01  0.54729149E+01
  0.12408025E+01  0.53374735E+01
  0.12633626E+01  0.52066400E+01
  0.12859226E+01  0.50903260E+01
  0.13084827E+01  0.49848994E+01
  0.13310427E+01  0.48868863E+01
  0.13536028E+01  0.47959714E+01
  0.13761628E+01  0.47131793E+01
  0.13987229E+01  0.46397181E+01
  0.14212829E+01  0.45770039E+01
  0.14438430E+01  0.45274881E+01
  0.14664030E+01  0.45011868E+01
  0.14889631E+01  0.45391756E+01
  0.15115231E+01  0.46271688E+01
  0.15340831E+01  0.47333092E+01
  0.15566432E+01  0.48376858E+01
  0.15792032E+01  0.49091363E+01
  0.16017633E+01  0.49206034E+01
  0.16243233E+01  0.48916853E+01
  0.16468834E+01  0.48550004E+01
  0.16694434E+01  0.48261515E+01
  0.16920035E+01  0.48113185E+01
  0.17145635E+01  0.48130570E+01
  0.17371236E+01  0.48319689E+01
  0.17596836E+01  0.48671904E+01
  0.17822437E+01  0.49165452E+01
  0.18048037E+01  0.49764719E+01
  0.18273637E+01  0.50416343E+01
  0.18499238E+01  0.51042757E+01
  0.18724838E+01  0.51551371E+01
  0.18950439E+01  0.51904941E+01
  0.19176039E+01  0.52193429E+01
  0.19401640E+01  0.52700338E+01
  0.19627240E+01  0.53816742E+01
  0.19852841E+01  0.54029317E+01
  0.20078441E+01  0.54447624E+01
  0.20304042E+01  0.55040444E+01
  0.20529642E+01  0.55691179E+01
  0.20755243E+01  0.56302988E+01
  0.20980843E+01  0.56758007E+01
  0.21206443E+01  0.56910848E+01
  0.21432044E+01  0.56670611E+01
  0.21657644E+01  0.56102817E+01
  0.21883245E+01  0.55367968E+01
  0.22108845E+01  0.54619513E+01
  0.22334446E+01  0.54000228E+01
  0.22560046E+01  0.53446760E+01
  0.22784436E+01  0.53553178E+01
  0.23008825E+01  0.53567966E+01
  0.23233214E+01  0.53294465E+01
  0.23457604E+01  0.52825808E+01
  0.23681993E+01  0.52290145E+01
  0.23906383E+01  0.51775887E+01
  0.24130772E+01  0.51334382E+01
  0.24355161E+01  0.50989985E+01
  0.24579551E+01  0.50744206E+01
  0.24803940E+01  0.50577146E+01
  0.25028330E+01  0.50458354E+01
  0.25252719E+01  0.50377208E+01
  0.25477108E+01  0.50360474E+01
  0.25701498E+01  0.50449051E+01
  0.25925887E+01  0.50669056E+01
  0.26150277E+01  0.51018765E+01
  0.26374666E+01  0.51470220E+01
  0.26599056E+01  0.52019395E+01
  0.26823445E+01  0.52822590E+01
  0.27049503E+01  0.52239384E+01
  0.27275561E+01  0.51833182E+01
  0.27501619E+01  0.51262436E+01
  0.27727677E+01  0.50655270E+01
  0.27953735E+01  0.50139192E+01
  0.28179793E+01  0.49775302E+01
  0.28405851E+01  0.49590771E+01
  0.28631909E+01  0.49550064E+01
  0.28857967E+01  0.49280001E+01
  0.29084026E+01  0.49393897E+01
  0.29310084E+01  0.49838869E+01
  0.29536142E+01  0.50473509E+01
  0.29762200E+01  0.51124564E+01
  0.29988258E+01  0.51716197E+01
  0.30214316E+01  0.52240140E+01
  0.30440374E+01  0.52612767E+01
  0.30666432E+01  0.52663191E+01
  0.30892490E+01  0.52478853E+01
  0.31118548E+01  0.52319589E+01
  0.31344606E+01  0.52233349E+01
  0.31570664E+01  0.52094845E+01
  0.31796722E+01  0.51798024E+01
  0.32022780E+01  0.51454472E+01
  0.32248838E+01  0.51262753E+01
  0.32474896E+01  0.51314176E+01
  0.32700955E+01  0.51641560E+01
  0.32927013E+01  0.52257692E+01
  0.33153071E+01  0.53138391E+01
  0.33379129E+01  0.54182014E+01
  0.33605187E+01  0.55200968E+01
  0.33831245E+01  0.55978157E+01
  0.34057303E+01  0.56370780E+01
  0.34283361E+01  0.56377778E+01
  0.34509419E+01  0.56085418E+01
  0.34735477E+01  0.55591714E+01
  0.34961535E+01  0.55002735E+01
  0.35187593E+01  0.54441291E+01
  0.35413651E+01  0.53996213E+01
  0.35639709E+01  0.53644197E+01
  0.35865767E+01  0.53238317E+01
  0.36091826E+01  0.52720096E+01
  0.36317884E+01  0.52176922E+01
  0.36543942E+01  0.51619246E+01
  0.36770000E+01  0.51040297E+01
  0.36996058E+01  0.50442875E+01
  0.37222116E+01  0.49837871E+01
  0.37448174E+01  0.49241494E+01
  0.37674232E+01  0.48673631E+01
  0.37900290E+01  0.48156800E+01
  0.38126348E+01  0.47715363E+01
  0.38352406E+01  0.47375031E+01
  0.38578464E+01  0.47163188E+01
  0.38804522E+01  0.47111667E+01
  0.39030580E+01  0.47266785E+01
  0.39256638E+01  0.47713685E+01
  0.39482696E+01  0.48550440E+01
  0.39708755E+01  0.49636228E+01
  0.39934813E+01  0.50593082E+01
  0.40160871E+01  0.51394621E+01
  0.40386929E+01  0.52211379E+01
  0.40612987E+01  0.53085072E+01
  0.40839045E+01  0.53997579E+01
  0.41065103E+01  0.54910753E+01
  0.41291161E+01  0.55772677E+01
  0.41517219E+01  0.56504161E+01
  0.41743277E+01  0.57071430E+01
  0.41969335E+01  0.56908151E+01
  0.42195393E+01  0.56480356E+01
  0.42421451E+01  0.55958915E+01
  0.42647509E+01  0.55308806E+01
  0.42873567E+01  0.54581818E+01
  0.43099625E+01  0.53867653E+01
  0.43325684E+01  0.53216128E+01
  0.43551742E+01  0.52650931E+01
  0.43777800E+01  0.52184346E+01
  0.44003858E+01  0.51827750E+01
  0.44229916E+01  0.51596699E+01
  0.44455974E+01  0.51397435E+01
  0.44682032E+01  0.50900032E+01
  0.44908090E+01  0.50385249E+01
  0.45134148E+01  0.50031754E+01
  0.45360206E+01  0.49744192E+01
  0.45586264E+01  0.49512189E+01
  0.45812322E+01  0.49359823E+01
  0.46038380E+01  0.49312240E+01
  0.46264438E+01  0.49382751E+01
  0.46490496E+01  0.49566034E+01
  0.46716554E+01  0.49833871E+01
  0.46942613E+01  0.50139752E+01
  0.47168671E+01  0.50475152E+01
  0.47394729E+01  0.50927756E+01
  0.47620787E+01  0.51462427E+01
  0.47846845E+01  0.51776271E+01
  0.48072903E+01  0.51915056E+01
  0.48298961E+01  0.52048273E+01
  0.48525019E+01  0.52218608E+01
  0.48751077E+01  0.52454471E+01
  0.48977135E+01  0.52705380E+01
  
  0.00000000E+00  0.52705470E+01
  0.22560046E-01  0.52668757E+01
  0.45120092E-01  0.52523663E+01
  0.67680139E-01  0.52259939E+01
  0.90240185E-01  0.51914476E+01
  0.11280023E+00  0.51687264E+01
  0.13536028E+00  0.51585856E+01
  0.15792032E+00  0.51554090E+01
  0.18048037E+00  0.51604560E+01
  0.20304042E+00  0.51778108E+01
  0.22560046E+00  0.52111578E+01
  0.24816051E+00  0.52605184E+01
  0.27072055E+00  0.53220580E+01
  0.29328060E+00  0.53882259E+01
  0.31584065E+00  0.54420249E+01
  0.33840069E+00  0.54470448E+01
  0.36096074E+00  0.54037086E+01
  0.38352079E+00  0.53462533E+01
  0.40608083E+00  0.52941727E+01
  0.42864088E+00  0.52592726E+01
  0.45120092E+00  0.52619664E+01
  0.47376097E+00  0.53277315E+01
  0.49632102E+00  0.53840290E+01
  0.51888106E+00  0.54221031E+01
  0.54144111E+00  0.54458454E+01
  0.56400116E+00  0.54623826E+01
  0.58656120E+00  0.54764556E+01
  0.60912125E+00  0.54926937E+01
  0.63168129E+00  0.55294879E+01
  0.65424134E+00  0.56040742E+01
  0.67680139E+00  0.56263354E+01
  0.69936143E+00  0.55826323E+01
  0.72192148E+00  0.55399633E+01
  0.74448153E+00  0.55094401E+01
  0.76704157E+00  0.54898291E+01
  0.78960162E+00  0.54667527E+01
  0.81216166E+00  0.54339831E+01
  0.83472171E+00  0.53951803E+01
  0.85728176E+00  0.53613724E+01
  0.87984180E+00  0.53537580E+01
  0.90240185E+00  0.53745197E+01
  0.92496190E+00  0.54094390E+01
  0.94752194E+00  0.54516262E+01
  0.97008199E+00  0.55001264E+01
  0.99264203E+00  0.55566663E+01
  0.10152021E+01  0.56204069E+01
  0.10377621E+01  0.56842559E+01
  0.10603222E+01  0.57325760E+01
  0.10828822E+01  0.57426601E+01
  0.11054423E+01  0.57108925E+01
  0.11280023E+01  0.56710884E+01
  0.11505624E+01  0.56789808E+01
  0.11731224E+01  0.57045219E+01
  0.11956825E+01  0.56853896E+01
  0.12182425E+01  0.56596981E+01
  0.12408025E+01  0.56421923E+01
  0.12633626E+01  0.56228815E+01
  0.12859226E+01  0.55718473E+01
  0.13084827E+01  0.54798946E+01
  0.13310427E+01  0.53835838E+01
  0.13536028E+01  0.52955403E+01
  0.13761628E+01  0.52209688E+01
  0.13987229E+01  0.51644407E+01
  0.14212829E+01  0.51293999E+01
  0.14438430E+01  0.51171125E+01
  0.14664030E+01  0.51265602E+01
  0.14889631E+01  0.51549441E+01
  0.15115231E+01  0.51979952E+01
  0.15340831E+01  0.52494311E+01
  0.15566432E+01  0.53000967E+01
  0.15792032E+01  0.53140831E+01
  0.16017633E+01  0.52544587E+01
  0.16243233E+01  0.52119640E+01
  0.16468834E+01  0.51865473E+01
  0.16694434E+01  0.51794964E+01
  0.16920035E+01  0.51904171E+01
  0.17145635E+01  0.52172076E+01
  0.17371236E+01  0.52560578E+01
  0.17596836E+01  0.53009881E+01
  0.17822437E+01  0.53435639E+01
  0.18048037E+01  0.53748217E+01
  0.18273637E+01  0.53918598E+01
  0.18499238E+01  0.54036679E+01
  0.18724838E+01  0.54260514E+01
  0.18950439E+01  0.54681315E+01
  0.19176039E+01  0.55242235E+01
  0.19401640E+01  0.55224364E+01
  0.19627240E+01  0.54867253E+01
  0.19852841E+01  0.56544707E+01
  0.20078441E+01  0.57372272E+01
  0.20304042E+01  0.57808448E+01
  0.20529642E+01  0.58207944E+01
  0.20755243E+01  0.58577767E+01
  0.20980843E+01  0.58911458E+01
  0.21206443E+01  0.59193581E+01
  0.21432044E+01  0.59245868E+01
  0.21657644E+01  0.58514835E+01
  0.21883245E+01  0.57263548E+01
  0.22108845E+01  0.55881448E+01
  0.22334446E+01  0.54525098E+01
  0.22560046E+01  0.54589711E+01
  0.22784436E+01  0.54754290E+01
  0.23008825E+01  0.54719789E+01
  0.23233214E+01  0.54603039E+01
  0.23457604E+01  0.54431727E+01
  0.23681993E+01  0.54189317E+01
  0.23906383E+01  0.53879554E+01
  0.24130772E+01  0.53523863E+01
  0.24355161E+01  0.53157324E+01
  0.24579551E+01  0.52831123E+01
  0.24803940E+01  0.52614352E+01
  0.25028330E+01  0.52582388E+01
  0.25252719E+01  0.52782084E+01
  0.25477108E+01  0.53204683E+01
  0.25701498E+01  0.53788362E+01
  0.25925887E+01  0.54399320E+01
  0.26150277E+01  0.54766231E+01
  0.26374666E+01  0.54568944E+01
  0.26599056E+01  0.53816750E+01
  0.26823445E+01  0.52822690E+01
  0.27049503E+01  0.53490628E+01
  0.27275561E+01  0.53970689E+01
  0.27501619E+01  0.54174727E+01
  0.27727677E+01  0.53909979E+01
  0.27953735E+01  0.52812249E+01
  0.28179793E+01  0.51426504E+01
  0.28405851E+01  0.50298482E+01
  0.28631909E+01  0.49622894E+01
  0.28857967E+01  0.49796275E+01
  0.29084026E+01  0.50170620E+01
  0.29310084E+01  0.50721616E+01
  0.29536142E+01  0.51466289E+01
  0.29762200E+01  0.52390516E+01
  0.29988258E+01  0.53304441E+01
  0.30214316E+01  0.53945693E+01
  0.30440374E+01  0.54324444E+01
  0.30666432E+01  0.54736124E+01
  0.30892490E+01  0.55165422E+01
  0.31118548E+01  0.55131634E+01
  0.31344606E+01  0.54574597E+01
  0.31570664E+01  0.53934081E+01
  0.31796722E+01  0.53594104E+01
  0.32022780E+01  0.53651643E+01
  0.32248838E+01  0.54024657E+01
  0.32474896E+01  0.54659375E+01
  0.32700955E+01  0.55497224E+01
  0.32927013E+01  0.56426546E+01
  0.33153071E+01  0.57263301E+01
  0.33379129E+01  0.57782547E+01
  0.33605187E+01  0.57849190E+01
  0.33831245E+01  0.57511294E+01
  0.34057303E+01  0.56906605E+01
  0.34283361E+01  0.56754281E+01
  0.34509419E+01  0.57538873E+01
  0.34735477E+01  0.57772513E+01
  0.34961535E+01  0.57304978E+01
  0.35187593E+01  0.56417972E+01
  0.35413651E+01  0.55432931E+01
  0.35639709E+01  0.54554615E+01
  0.35865767E+01  0.54005564E+01
  0.36091826E+01  0.53822142E+01
  0.36317884E+01  0.53835642E+01
  0.36543942E+01  0.53948442E+01
  0.36770000E+01  0.54083480E+01
  0.36996058E+01  0.54162289E+01
  0.37222116E+01  0.54124387E+01
  0.37448174E+01  0.53942984E+01
  0.37674232E+01  0.53619832E+01
  0.37900290E+01  0.53172274E+01
  0.38126348E+01  0.52630460E+01
  0.38352406E+01  0.52042886E+01
  0.38578464E+01  0.51475266E+01
  0.38804522E+01  0.50998031E+01
  0.39030580E+01  0.50673294E+01
  0.39256638E+01  0.50551320E+01
  0.39482696E+01  0.50683314E+01
  0.39708755E+01  0.51173589E+01
  0.39934813E+01  0.52190295E+01
  0.40160871E+01  0.53571215E+01
  0.40386929E+01  0.54964151E+01
  0.40612987E+01  0.56109414E+01
  0.40839045E+01  0.56857678E+01
  0.41065103E+01  0.57238435E+01
  0.41291161E+01  0.57345201E+01
  0.41517219E+01  0.57261144E+01
  0.41743277E+01  0.57264676E+01
  0.41969335E+01  0.57678298E+01
  0.42195393E+01  0.57381451E+01
  0.42421451E+01  0.56786032E+01
  0.42647509E+01  0.56274148E+01
  0.42873567E+01  0.55888933E+01
  0.43099625E+01  0.55567584E+01
  0.43325684E+01  0.55245661E+01
  0.43551742E+01  0.54859129E+01
  0.43777800E+01  0.54359876E+01
  0.44003858E+01  0.53738707E+01
  0.44229916E+01  0.53045958E+01
  0.44455974E+01  0.52496878E+01
  0.44682032E+01  0.52518390E+01
  0.44908090E+01  0.52948329E+01
  0.45134148E+01  0.53517550E+01
  0.45360206E+01  0.54058410E+01
  0.45586264E+01  0.54315536E+01
  0.45812322E+01  0.54029807E+01
  0.46038380E+01  0.53417878E+01
  0.46264438E+01  0.52743140E+01
  0.46490496E+01  0.52121897E+01
  0.46716554E+01  0.51632765E+01
  0.46942613E+01  0.51354246E+01
  0.47168671E+01  0.51334239E+01
  0.47394729E+01  0.51490061E+01
  0.47620787E+01  0.51694725E+01
  0.47846845E+01  0.52034092E+01
  0.48072903E+01  0.52377487E+01
  0.48298961E+01  0.52586740E+01
  0.48525019E+01  0.52689934E+01
  0.48751077E+01  0.52725935E+01
  0.48977135E+01  0.52705470E+01
  
  0.00000000E+00  0.52788060E+01
  0.22560046E-01  0.52829038E+01
  0.45120092E-01  0.52905365E+01
  0.67680139E-01  0.53015885E+01
  0.90240185E-01  0.53171673E+01
  0.11280023E+00  0.53382484E+01
  0.13536028E+00  0.53659883E+01
  0.15792032E+00  0.54014506E+01
  0.18048037E+00  0.54449504E+01
  0.20304042E+00  0.54941721E+01
  0.22560046E+00  0.55308770E+01
  0.24816051E+00  0.55367357E+01
  0.27072055E+00  0.55425466E+01
  0.29328060E+00  0.55513693E+01
  0.31584065E+00  0.55613091E+01
  0.33840069E+00  0.55911724E+01
  0.36096074E+00  0.56432005E+01
  0.38352079E+00  0.57003325E+01
  0.40608083E+00  0.57583921E+01
  0.42864088E+00  0.58131506E+01
  0.45120092E+00  0.58531833E+01
  0.47376097E+00  0.58646499E+01
  0.49632102E+00  0.58469429E+01
  0.51888106E+00  0.58286719E+01
  0.54144111E+00  0.58177654E+01
  0.56400116E+00  0.58033548E+01
  0.58656120E+00  0.57811787E+01
  0.60912125E+00  0.57525072E+01
  0.63168129E+00  0.57186267E+01
  0.65424134E+00  0.56823672E+01
  0.67680139E+00  0.57105054E+01
  0.69936143E+00  0.57886288E+01
  0.72192148E+00  0.58081360E+01
  0.74448153E+00  0.58030092E+01
  0.76704157E+00  0.58063436E+01
  0.78960162E+00  0.57965349E+01
  0.81216166E+00  0.57187716E+01
  0.83472171E+00  0.56338532E+01
  0.85728176E+00  0.55631562E+01
  0.87984180E+00  0.55146704E+01
  0.90240185E+00  0.54902472E+01
  0.92496190E+00  0.54891666E+01
  0.94752194E+00  0.55096666E+01
  0.97008199E+00  0.55476778E+01
  0.99264203E+00  0.55978121E+01
  0.10152021E+01  0.56567158E+01
  0.10377621E+01  0.57242637E+01
  0.10603222E+01  0.58010697E+01
  0.10828822E+01  0.58827685E+01
  0.11054423E+01  0.59629639E+01
  0.11280023E+01  0.60310343E+01
  0.11505624E+01  0.60270150E+01
  0.11731224E+01  0.59791012E+01
  0.11956825E+01  0.59347347E+01
  0.12182425E+01  0.58981553E+01
  0.12408025E+01  0.58405368E+01
  0.12633626E+01  0.57488873E+01
  0.12859226E+01  0.56822230E+01
  0.13084827E+01  0.56571586E+01
  0.13310427E+01  0.56301620E+01
  0.13536028E+01  0.56082476E+01
  0.13761628E+01  0.56041768E+01
  0.13987229E+01  0.56195937E+01
  0.14212829E+01  0.56504102E+01
  0.14438430E+01  0.56864159E+01
  0.14664030E+01  0.57068279E+01
  0.14889631E+01  0.56863072E+01
  0.15115231E+01  0.56176862E+01
  0.15340831E+01  0.55113578E+01
  0.15566432E+01  0.54029393E+01
  0.15792032E+01  0.53521828E+01
  0.16017633E+01  0.54275775E+01
  0.16243233E+01  0.55374607E+01
  0.16468834E+01  0.56549942E+01
  0.16694434E+01  0.57572187E+01
  0.16920035E+01  0.58289925E+01
  0.17145635E+01  0.58612994E+01
  0.17371236E+01  0.58567882E+01
  0.17596836E+01  0.58344929E+01
  0.17822437E+01  0.58132920E+01
  0.18048037E+01  0.58060321E+01
  0.18273637E+01  0.58168966E+01
